monthyear,month,year,county,amount,sales_type
202204,4,2022,DELTA,198155,retail
202204,4,2022,DENVER,8147038,medical
202204,4,2022,DENVER,35221753,retail
202204,4,2022,EAGLE,110488,medical
202204,4,2022,EAGLE,1526168,retail
202204,4,2022,EL PASO,7617335,medical
202204,4,2022,GARFIELD,83388,medical
202204,4,2022,GARFIELD,2073263,retail
202204,4,2022,GILPIN,258230,retail
202204,4,2022,GRAND,557704,retail
202204,4,2022,GUNNISON,546796,retail
202204,4,2022,HUERFANO,247838,retail
202204,4,2022,JEFFERSON,970777,medical
202204,4,2022,JEFFERSON,5728264,retail
202204,4,2022,LA PLATA,2884011,retail
202204,4,2022,LAKE,279763,retail
202204,4,2022,LARIMER,704489,medical
202204,4,2022,LARIMER,9221570,retail
202204,4,2022,LAS ANIMAS,3284022,retail
202204,4,2022,MESA,2816894,retail
202204,4,2022,MOFFAT,1272939,retail
202204,4,2022,MONTEZUMA,1982094,retail
202204,4,2022,MORGAN,1354841,retail
202204,4,2022,OURAY,843181,retail
202204,4,2022,PARK,518817,retail
202204,4,2022,PITKIN,850995,retail
202204,4,2022,PUEBLO,769761,medical
202204,4,2022,PUEBLO,8058411,retail
202204,4,2022,ROUTT,858821,retail
202204,4,2022,SAGUACHE,326968,retail
202204,4,2022,SAN MIGUEL,222258,retail
202204,4,2022,SEDGWICK,1449281,retail
202204,4,2022,SUMMIT,1963969,retail
202204,4,2022,WELD,259130,medical
202204,4,2022,WELD,3157732,retail
202205,5,2022,ADAMS,362073,medical
202205,5,2022,ADAMS,11171959,retail
202205,5,2022,ARAPAHOE,523459,medical
202205,5,2022,ARAPAHOE,15029959,retail
202205,5,2022,ARCHULETA,912618,retail
202205,5,2022,BENT,504727,retail
202205,5,2022,BOULDER,725317,medical
202205,5,2022,BOULDER,9900458,retail
202205,5,2022,CHAFFEE,635024,retail
202205,5,2022,CLEAR CREEK,753111,retail
202205,5,2022,CONEJOS,539234,retail
202205,5,2022,COSTILLA,386805,retail
202205,5,2022,CROWLEY,89374,retail
202205,5,2022,DELTA,316664,retail
202205,5,2022,DENVER,8297622,medical
202205,5,2022,DENVER,32507474,retail
202205,5,2022,EAGLE,102594,medical
202205,5,2022,EAGLE,1242944,retail
202205,5,2022,EL PASO,7111393,medical
202205,5,2022,GARFIELD,65610,medical
202205,5,2022,GARFIELD,2041004,retail
202205,5,2022,GILPIN,240794,retail
202205,5,2022,GRAND,490792,retail
202205,5,2022,GUNNISON,582211,retail
202205,5,2022,HUERFANO,318193,retail
202205,5,2022,JEFFERSON,904647,medical
202205,5,2022,JEFFERSON,5793847,retail
202205,5,2022,LA PLATA,2876853,retail
202205,5,2022,LAKE,268748,retail
202205,5,2022,LARIMER,661606,medical
202205,5,2022,LARIMER,9220137,retail
202205,5,2022,LAS ANIMAS,3195347,retail
202205,5,2022,MESA,2740798,retail
202205,5,2022,MOFFAT,1246320,retail
202205,5,2022,MONTEZUMA,1797379,retail
202205,5,2022,MORGAN,1308937,retail
202205,5,2022,OTERO,262516,retail
202205,5,2022,OURAY,832110,retail
202205,5,2022,PARK,581485,retail
202205,5,2022,PITKIN,618030,retail
202205,5,2022,PUEBLO,757115,medical
202205,5,2022,PUEBLO,7720091,retail
202205,5,2022,ROUTT,780117,retail
202205,5,2022,SAGUACHE,338099,retail
202205,5,2022,SAN MIGUEL,248883,retail
202205,5,2022,SEDGWICK,1347442,retail
202205,5,2022,SUMMIT,1453635,retail
202205,5,2022,WELD,227195,medical
202205,5,2022,WELD,3108493,retail
202206,6,2022,ADAMS,367116,medical
202206,6,2022,ADAMS,10997109,retail
202206,6,2022,ARAPAHOE,481522,medical
202206,6,2022,ARAPAHOE,14420512,retail
202206,6,2022,ARCHULETA,1116107,retail
202206,6,2022,BENT,502261,retail
202206,6,2022,BOULDER,651706,medical
202206,6,2022,BOULDER,9883508,retail
202206,6,2022,CHAFFEE,732239,retail
202206,6,2022,CLEAR CREEK,826877,retail
202206,6,2022,CONEJOS,515866,retail
202206,6,2022,COSTILLA,382829,retail
202206,6,2022,CROWLEY,88425,retail
202206,6,2022,DELTA,348416,retail
202206,6,2022,DENVER,7630583,medical
202206,6,2022,DENVER,31711073,retail
202206,6,2022,EAGLE,99345,medical
202206,6,2022,EAGLE,1497092,retail
202206,6,2022,EL PASO,6781359,medical
202206,6,2022,GARFIELD,62903,medical
202206,6,2022,GARFIELD,2078620,retail
202206,6,2022,GILPIN,246825,retail
202206,6,2022,GRAND,637999,retail
202206,6,2022,GUNNISON,767863,retail
202206,6,2022,HUERFANO,311689,retail
202206,6,2022,JEFFERSON,531069,medical
202206,6,2022,JEFFERSON,5742124,retail
202206,6,2022,LA PLATA,2872767,retail
202206,6,2022,LAKE,322682,retail
202206,6,2022,LARIMER,696992,medical
202206,6,2022,LARIMER,8968626,retail
202206,6,2022,LAS ANIMAS,3140806,retail
202206,6,2022,MESA,2619222,retail
202206,6,2022,MOFFAT,1255268,retail
202206,6,2022,MONTEZUMA,1777275,retail
202206,6,2022,MORGAN,1254763,retail
202206,6,2022,OURAY,869185,retail
202206,6,2022,PARK,633658,retail
202206,6,2022,PITKIN,966088,retail
202206,6,2022,PUEBLO,814948,medical
202206,6,2022,PUEBLO,7472880,retail
202206,6,2022,ROUTT,929322,retail
202206,6,2022,SAGUACHE,391729,retail
202206,6,2022,SAN JUAN,63846,retail
202206,6,2022,SAN MIGUEL,500031,retail
202206,6,2022,SEDGWICK,1364980,retail
202206,6,2022,SUMMIT,1868025,retail
202206,6,2022,WELD,212469,medical
202206,6,2022,WELD,3006761,retail
202207,7,2022,ADAMS,385085,medical
202207,7,2022,ADAMS,11702076,retail
202207,7,2022,ARAPAHOE,498364,medical
202207,7,2022,ARAPAHOE,14910360,retail
202207,7,2022,ARCHULETA,1258704,retail
202207,7,2022,BENT,502017,retail
202207,7,2022,BOULDER,632018,medical
202207,7,2022,BOULDER,10071790,retail
202207,7,2022,CHAFFEE,870537,retail
202207,7,2022,CLEAR CREEK,927312,retail
202207,7,2022,CONEJOS,623803,retail
202207,7,2022,COSTILLA,421052,retail
202207,7,2022,CROWLEY,96803,retail
202207,7,2022,DELTA,413914,retail
202207,7,2022,DENVER,7214106,medical
202207,7,2022,DENVER,33035068,retail
202207,7,2022,EAGLE,99049,medical
202207,7,2022,EAGLE,1812356,retail
202207,7,2022,EL PASO,6469994,medical
202207,7,2022,GARFIELD,66618,medical
202207,7,2022,GARFIELD,2130874,retail
202207,7,2022,GILPIN,288136,retail
202207,7,2022,GRAND,813109,retail
202207,7,2022,GUNNISON,989548,retail
202207,7,2022,HUERFANO,414884,retail
202207,7,2022,JEFFERSON,529449,medical
202207,7,2022,JEFFERSON,6160591,retail
202207,7,2022,LA PLATA,3077364,retail
202207,7,2022,LAKE,383347,retail
202207,7,2022,LARIMER,619137,medical
202207,7,2022,LARIMER,9498486,retail
202207,7,2022,LAS ANIMAS,3388132,retail
202207,7,2022,MESA,2717521,retail
202207,7,2022,MOFFAT,1335477,retail
202207,7,2022,MONTEZUMA,1803571,retail
202207,7,2022,MORGAN,1378923,retail
202207,7,2022,OURAY,926281,retail
202207,7,2022,PARK,737373,retail
202207,7,2022,PITKIN,1369170,retail
202207,7,2022,PUEBLO,554831,medical
202207,7,2022,PUEBLO,7830455,retail
202207,7,2022,ROUTT,1096376,retail
202207,7,2022,SAGUACHE,436271,retail
202207,7,2022,SAN MIGUEL,582617,retail
202207,7,2022,SEDGWICK,1534745,retail
202207,7,2022,SUMMIT,2384909,retail
202207,7,2022,WELD,218692,medical
202207,7,2022,WELD,3234332,retail
202208,8,2022,ADAMS,382693,medical
202208,8,2022,ADAMS,11681109,retail
202208,8,2022,ARAPAHOE,497204,medical
202208,8,2022,ARAPAHOE,14938327,retail
202208,8,2022,ARCHULETA,1062682,retail
202208,8,2022,BENT,479036,retail
202208,8,2022,BOULDER,652846,medical
202208,8,2022,BOULDER,9742335,retail
202208,8,2022,CHAFFEE,800980,retail
202208,8,2022,CLEAR CREEK,876728,retail
202208,8,2022,CONEJOS,575569,retail
202208,8,2022,COSTILLA,385841,retail
202208,8,2022,CROWLEY,100014,retail
202208,8,2022,DELTA,445669,retail
202208,8,2022,DENVER,7305938,medical
202208,8,2022,DENVER,31840329,retail
202208,8,2022,EAGLE,101128,medical
202208,8,2022,EAGLE,1700218,retail
202208,8,2022,EL PASO,6823697,medical
202208,8,2022,GARFIELD,71359,medical
202208,8,2022,GARFIELD,2121624,retail
202208,8,2022,GILPIN,254690,retail
202208,8,2022,GRAND,755274,retail
202208,8,2022,GUNNISON,903268,retail
202208,8,2022,HUERFANO,350517,retail
202208,8,2022,JEFFERSON,761778,medical
202208,8,2022,JEFFERSON,6253326,retail
202208,8,2022,LA PLATA,2898970,retail
202208,8,2022,LAKE,379914,retail
202208,8,2022,LARIMER,641760,medical
202208,8,2022,LARIMER,9333289,retail
202208,8,2022,LAS ANIMAS,3135704,retail
202208,8,2022,MESA,2730384,retail
202208,8,2022,MOFFAT,1260804,retail
202208,8,2022,MONTEZUMA,1614402,retail
202208,8,2022,MORGAN,1283841,retail
202208,8,2022,OTERO,280684,retail
202208,8,2022,OURAY,926882,retail
202208,8,2022,PARK,679204,retail
202208,8,2022,PITKIN,1287098,retail
202208,8,2022,PUEBLO,502418,medical
202208,8,2022,PUEBLO,7715214,retail
202208,8,2022,ROUTT,1059705,retail
202208,8,2022,SAGUACHE,447148,retail
202208,8,2022,SAN MIGUEL,535020,retail
202208,8,2022,SEDGWICK,1432336,retail
202208,8,2022,SUMMIT,2127625,retail
202208,8,2022,WELD,221430,medical
202208,8,2022,WELD,3232584,retail
202209,9,2022,ADAMS,366997,medical
202209,9,2022,ADAMS,11324854,retail
202209,9,2022,ARAPAHOE,429598,medical
202209,9,2022,ARAPAHOE,14545155,retail
202209,9,2022,ARCHULETA,1069910,retail
202209,9,2022,BENT,491477,retail
202209,9,2022,BOULDER,618271,medical
202209,9,2022,BOULDER,9833251,retail
202209,9,2022,CHAFFEE,812905,retail
202209,9,2022,CLEAR CREEK,861592,retail
202209,9,2022,CONEJOS,549340,retail
202209,9,2022,COSTILLA,379889,retail
202209,9,2022,CROWLEY,94643,retail
202209,9,2022,DELTA,448373,retail
202209,9,2022,DENVER,6578000,medical
202209,9,2022,DENVER,32084794,retail
202209,9,2022,EAGLE,101350,medical
202209,9,2022,EAGLE,1505931,retail
202209,9,2022,EL PASO,6471670,medical
202209,9,2022,GARFIELD,68685,medical
202209,9,2022,GARFIELD,2115870,retail
202209,9,2022,GILPIN,252165,retail
202209,9,2022,GRAND,668418,retail
202209,9,2022,GUNNISON,852637,retail
202209,9,2022,HUERFANO,363505,retail
202209,9,2022,JEFFERSON,737783,medical
202209,9,2022,JEFFERSON,6091678,retail
202209,9,2022,LA PLATA,2792714,retail
202209,9,2022,LAKE,358583,retail
202209,9,2022,LARIMER,609673,medical
202209,9,2022,LARIMER,9142275,retail
202209,9,2022,LAS ANIMAS,3072628,retail
202209,9,2022,MESA,2659199,retail
202209,9,2022,MOFFAT,1284685,retail
202209,9,2022,MONTEZUMA,1629921,retail
202209,9,2022,MORGAN,1301156,retail
202209,9,2022,OTERO,257061,retail
202209,9,2022,OURAY,920941,retail
202209,9,2022,PARK,653837,retail
202209,9,2022,PITKIN,1127254,retail
202209,9,2022,PUEBLO,478676,medical
202209,9,2022,PUEBLO,7500381,retail
202209,9,2022,ROUTT,1070568,retail
202209,9,2022,SAGUACHE,432409,retail
202209,9,2022,SAN JUAN,101332,retail
202209,9,2022,SAN MIGUEL,527050,retail
202209,9,2022,SEDGWICK,1506429,retail
202209,9,2022,SUMMIT,1808417,retail
202209,9,2022,WELD,199686,medical
202209,9,2022,WELD,3192413,retail
201401,1,2014,SUM OF NR COUNTIES,2415784,retail
201401,1,2014,SUM OF NR COUNTIES,436371,medical
201402,2,2014,SUM OF NR COUNTIES,2342715,retail
201402,2,2014,SUM OF NR COUNTIES,534622,medical
201403,3,2014,SUM OF NR COUNTIES,3082513,retail
201403,3,2014,SUM OF NR COUNTIES,857213,medical
201404,4,2014,SUM OF NR COUNTIES,2245534,retail
201404,4,2014,SUM OF NR COUNTIES,607341,medical
201405,5,2014,SUM OF NR COUNTIES,2454480,retail
201405,5,2014,SUM OF NR COUNTIES,522238,medical
201406,6,2014,SUM OF NR COUNTIES,2931074,retail
201406,6,2014,SUM OF NR COUNTIES,828579,medical
201407,7,2014,SUM OF NR COUNTIES,2838140,retail
201407,7,2014,SUM OF NR COUNTIES,743675,medical
201408,8,2014,SUM OF NR COUNTIES,3801492,retail
201408,8,2014,SUM OF NR COUNTIES,601347,medical
201409,9,2014,SUM OF NR COUNTIES,3766783,retail
201409,9,2014,SUM OF NR COUNTIES,841206,medical
201410,10,2014,SUM OF NR COUNTIES,4613528,retail
201410,10,2014,SUM OF NR COUNTIES,921255,medical
201411,11,2014,SUM OF NR COUNTIES,2065629,retail
201411,11,2014,SUM OF NR COUNTIES,793194,medical
201412,12,2014,SUM OF NR COUNTIES,2038379,retail
201412,12,2014,SUM OF NR COUNTIES,569648,medical
201501,1,2015,SUM OF NR COUNTIES,2860806,retail
201501,1,2015,SUM OF NR COUNTIES,761292,medical
201502,2,2015,SUM OF NR COUNTIES,4448618,retail
201502,2,2015,SUM OF NR COUNTIES,737571,medical
201503,3,2015,SUM OF NR COUNTIES,3038219,retail
201503,3,2015,SUM OF NR COUNTIES,659549,medical
201504,4,2015,SUM OF NR COUNTIES,2861263,retail
201504,4,2015,SUM OF NR COUNTIES,678969,medical
201505,5,2015,SUM OF NR COUNTIES,3390899,retail
201505,5,2015,SUM OF NR COUNTIES,717221,medical
201506,6,2015,SUM OF NR COUNTIES,5709761,retail
201506,6,2015,SUM OF NR COUNTIES,672330,medical
201507,7,2015,SUM OF NR COUNTIES,5245249,retail
201507,7,2015,SUM OF NR COUNTIES,753615,medical
201508,8,2015,SUM OF NR COUNTIES,4956757,retail
201508,8,2015,SUM OF NR COUNTIES,688574,medical
201509,9,2015,SUM OF NR COUNTIES,4070723,retail
201509,9,2015,SUM OF NR COUNTIES,695876,medical
201510,10,2015,SUM OF NR COUNTIES,4695958,retail
201510,10,2015,SUM OF NR COUNTIES,643432,medical
201511,11,2015,SUM OF NR COUNTIES,3692094,retail
201511,11,2015,SUM OF NR COUNTIES,576454,medical
201512,12,2015,SUM OF NR COUNTIES,4269280,retail
201512,12,2015,SUM OF NR COUNTIES,644290,medical
201601,1,2016,SUM OF NR COUNTIES,3701557,retail
201601,1,2016,SUM OF NR COUNTIES,618003,medical
201602,2,2016,SUM OF NR COUNTIES,3705315,retail
201602,2,2016,SUM OF NR COUNTIES,787820,medical
201603,3,2016,SUM OF NR COUNTIES,4969649,retail
201603,3,2016,SUM OF NR COUNTIES,1383203,medical
201604,4,2016,SUM OF NR COUNTIES,4310950,retail
201604,4,2016,SUM OF NR COUNTIES,631619,medical
201605,5,2016,SUM OF NR COUNTIES,3610718,retail
201605,5,2016,SUM OF NR COUNTIES,731330,medical
201606,6,2016,SUM OF NR COUNTIES,4500938,retail
201606,6,2016,SUM OF NR COUNTIES,627877,medical
201607,7,2016,SUM OF NR COUNTIES,5442136,retail
201607,7,2016,SUM OF NR COUNTIES,657679,medical
201608,8,2016,SUM OF NR COUNTIES,5946811,retail
201608,8,2016,SUM OF NR COUNTIES,672393,medical
201609,9,2016,SUM OF NR COUNTIES,4942418,retail
201609,9,2016,SUM OF NR COUNTIES,889923,medical
201610,10,2016,SUM OF NR COUNTIES,4043880,retail
201610,10,2016,SUM OF NR COUNTIES,564284,medical
201611,11,2016,SUM OF NR COUNTIES,3735431,retail
201611,11,2016,SUM OF NR COUNTIES,1012303,medical
201612,12,2016,SUM OF NR COUNTIES,3789891,retail
201612,12,2016,SUM OF NR COUNTIES,600769,medical
201701,1,2017,SUM OF NR COUNTIES,3683538,retail
201701,1,2017,SUM OF NR COUNTIES,785479,medical
201702,2,2017,SUM OF NR COUNTIES,2690356,retail
201702,2,2017,SUM OF NR COUNTIES,451665,medical
201703,3,2017,SUM OF NR COUNTIES,5197840,retail
201703,3,2017,SUM OF NR COUNTIES,734230,medical
201704,4,2017,SUM OF NR COUNTIES,4628620,retail
201704,4,2017,SUM OF NR COUNTIES,792301,medical
201705,5,2017,SUM OF NR COUNTIES,4341381,retail
201705,5,2017,SUM OF NR COUNTIES,910446,medical
201706,6,2017,SUM OF NR COUNTIES,4193332,retail
201706,6,2017,SUM OF NR COUNTIES,740523,medical
201707,7,2017,SUM OF NR COUNTIES,5270772,retail
201707,7,2017,SUM OF NR COUNTIES,787260,medical
201708,8,2017,SUM OF NR COUNTIES,4418186,retail
201708,8,2017,SUM OF NR COUNTIES,820062,medical
201709,9,2017,SUM OF NR COUNTIES,3290855,retail
201709,9,2017,SUM OF NR COUNTIES,788590,medical
201710,10,2017,SUM OF NR COUNTIES,3191412,retail
201710,10,2017,SUM OF NR COUNTIES,730702,medical
201711,11,2017,SUM OF NR COUNTIES,2942248,retail
201711,11,2017,SUM OF NR COUNTIES,672549,medical
201712,12,2017,SUM OF NR COUNTIES,2712201,retail
201712,12,2017,SUM OF NR COUNTIES,571066,medical
201801,1,2018,SUM OF NR COUNTIES,2210090,retail
201801,1,2018,SUM OF NR COUNTIES,544680,medical
201802,2,2018,SUM OF NR COUNTIES,2150815,retail
201802,2,2018,SUM OF NR COUNTIES,528762,medical
201803,3,2018,SUM OF NR COUNTIES,4846188,retail
201803,3,2018,SUM OF NR COUNTIES,565923,medical
201804,4,2018,SUM OF NR COUNTIES,4229514,retail
201804,4,2018,SUM OF NR COUNTIES,571879,medical
201805,5,2018,SUM OF NR COUNTIES,3376253,retail
201805,5,2018,SUM OF NR COUNTIES,548738,medical
201806,6,2018,SUM OF NR COUNTIES,3756456,retail
201806,6,2018,SUM OF NR COUNTIES,562104,medical
201807,7,2018,SUM OF NR COUNTIES,3902966,retail
201807,7,2018,SUM OF NR COUNTIES,555714,medical
201808,8,2018,SUM OF NR COUNTIES,3893312,retail
201808,8,2018,SUM OF NR COUNTIES,1029235,medical
201809,9,2018,SUM OF NR COUNTIES,4318965,retail
201809,9,2018,SUM OF NR COUNTIES,788940,medical
201810,10,2018,SUM OF NR COUNTIES,3877969,retail
201810,10,2018,SUM OF NR COUNTIES,804318,medical
201811,11,2018,SUM OF NR COUNTIES,3606054,retail
201811,11,2018,SUM OF NR COUNTIES,673208,medical
201812,12,2018,SUM OF NR COUNTIES,4746180,retail
201812,12,2018,SUM OF NR COUNTIES,1517673,medical
201901,1,2019,SUM OF NR COUNTIES,2595552,retail
201901,1,2019,SUM OF NR COUNTIES,752345,medical
201902,2,2019,SUM OF NR COUNTIES,2273396,retail
201902,2,2019,SUM OF NR COUNTIES,773889,medical
201903,3,2019,SUM OF NR COUNTIES,4887349,retail
201903,3,2019,SUM OF NR COUNTIES,792987,medical
201904,4,2019,SUM OF NR COUNTIES,2931606,retail
201904,4,2019,SUM OF NR COUNTIES,785480,medical
201905,5,2019,SUM OF NR COUNTIES,4362599,retail
201905,5,2019,SUM OF NR COUNTIES,823840,medical
201906,6,2019,SUM OF NR COUNTIES,4658836,retail
201906,6,2019,SUM OF NR COUNTIES,791130,medical
201907,7,2019,SUM OF NR COUNTIES,5026754,retail
201907,7,2019,SUM OF NR COUNTIES,731372,medical
201908,8,2019,SUM OF NR COUNTIES,4934425,retail
201908,8,2019,SUM OF NR COUNTIES,948533,medical
201909,9,2019,SUM OF NR COUNTIES,4728775,retail
201909,9,2019,SUM OF NR COUNTIES,734429,medical
201910,10,2019,SUM OF NR COUNTIES,4777025,retail
201910,10,2019,SUM OF NR COUNTIES,850137,medical
201911,11,2019,SUM OF NR COUNTIES,4654186,retail
201911,11,2019,SUM OF NR COUNTIES,800478,medical
201912,12,2019,SUM OF NR COUNTIES,4094594,retail
201912,12,2019,SUM OF NR COUNTIES,906459,medical
202001,1,2020,SUM OF NR COUNTIES,3777206,retail
202001,1,2020,SUM OF NR COUNTIES,877564,medical
202002,2,2020,SUM OF NR COUNTIES,4640705,retail
202002,2,2020,SUM OF NR COUNTIES,862300,medical
202003,3,2020,SUM OF NR COUNTIES,4365883,retail
202003,3,2020,SUM OF NR COUNTIES,1868398,medical
202004,4,2020,SUM OF NR COUNTIES,3322983,retail
202004,4,2020,SUM OF NR COUNTIES,1489262,medical
202005,5,2020,SUM OF NR COUNTIES,4905698,retail
202005,5,2020,SUM OF NR COUNTIES,1530539,medical
202006,6,2020,SUM OF NR COUNTIES,5347667,retail
202006,6,2020,SUM OF NR COUNTIES,1142256,medical
202007,7,2020,SUM OF NR COUNTIES,6429128,retail
202007,7,2020,SUM OF NR COUNTIES,1283021,medical
202008,8,2020,SUM OF NR COUNTIES,7495082,retail
202008,8,2020,SUM OF NR COUNTIES,1130295,medical
202009,9,2020,SUM OF NR COUNTIES,6491163,retail
202009,9,2020,SUM OF NR COUNTIES,1256103,medical
202010,10,2020,SUM OF NR COUNTIES,5035999,retail
202010,10,2020,SUM OF NR COUNTIES,1296959,medical
202011,11,2020,SUM OF NR COUNTIES,4500727,retail
202011,11,2020,SUM OF NR COUNTIES,1312319,medical
202012,12,2020,SUM OF NR COUNTIES,4375484,retail
202012,12,2020,SUM OF NR COUNTIES,1323589,medical
202101,1,2021,SUM OF NR COUNTIES,4077849,retail
202101,1,2021,SUM OF NR COUNTIES,1240665,medical
202102,2,2021,SUM OF NR COUNTIES,3555199,retail
202102,2,2021,SUM OF NR COUNTIES,1552609,medical
202103,3,2021,SUM OF NR COUNTIES,3899879,retail
202103,3,2021,SUM OF NR COUNTIES,1458388,medical
202104,4,2021,SUM OF NR COUNTIES,4126925,retail
202104,4,2021,SUM OF NR COUNTIES,1494522,medical
202105,5,2021,SUM OF NR COUNTIES,5396030,retail
202105,5,2021,SUM OF NR COUNTIES,1314113,medical
202106,6,2021,SUM OF NR COUNTIES,5119489,retail
202106,6,2021,SUM OF NR COUNTIES,2224939,medical
202107,7,2021,SUM OF NR COUNTIES,5699446,retail
202107,7,2021,SUM OF NR COUNTIES,2209494,medical
202108,8,2021,SUM OF NR COUNTIES,5120976,retail
202108,8,2021,SUM OF NR COUNTIES,1482409,medical
202109,9,2021,SUM OF NR COUNTIES,4491875,retail
202109,9,2021,SUM OF NR COUNTIES,1266372,medical
202110,10,2021,SUM OF NR COUNTIES,3990540,retail
202110,10,2021,SUM OF NR COUNTIES,1171733,medical
202111,11,2021,SUM OF NR COUNTIES,3487463,retail
202111,11,2021,SUM OF NR COUNTIES,1062655,medical
202112,12,2021,SUM OF NR COUNTIES,3681469,retail
202112,12,2021,SUM OF NR COUNTIES,1109790,medical
202201,1,2022,SUM OF NR COUNTIES,4756210,retail
202201,1,2022,SUM OF NR COUNTIES,1045891,medical
